233;;5;What must you do with the inittab file after making changes?;Run the command init q.
234;;5;How are system processes started and stopped on Linux systems?;They use an init script.<br /><br />Most Linux distributions use one of two types of init scripts:<br /><br />1. System V Linux distributions that use System V init scripts store them in the /etc/rc.d directory. Within /etc/rc.d are a series of subdirectories named rc0.d through rc6.d. Each of these directories is associated with a particular runlevel. In the subdirectories are symbolic links pointing to init scripts for the system daemons in /etc/init.d. Red Hat and Fedora use System V-type init scripts. <br /><br />2. BSD Linux distributions use BSD-style init scripts store them in the /etc/init.d directory. Like System V directories rc0.d through rc6.d are associated with certain run levels. These directories contain links that point to the init scripts in /etc/init.d. SUSE uses this type of init script. 
235;;5;What is the basic syntax for running a script in the shell prompt?;In a BSD style system:<br /><br />/etc/init.d/script_name start | stop | restart | status | reload<br /><br />In a System V style system:<br /><br />/etc/rc.d/init.d/script_name<br><br>On some systems the service can be run without the full path to the script file.<br><br>rescript_name start | stop | restart
236;;5;What are some important script files in /etc/init.d or /etc/rc.d/init.d?;rc - BSD and System V - This script is used to switch between runlevels while the system is running. <br><br>halt - BSD - This script can stop or reboot your system. It is run if the current runlevel is changed to 0 or 6.<br><br>boot - BSD - These scripts run byinti accomplish a variety of startup task. It runs the scripts contained in /etc/init.d/boot.d.<br><br>boot.local - BSD - The script is alsorun at startup by init. If you want to run a particular command at startup you put it here?<br><br>rc.sysinit - System V - This script's function is similar to theboot script on a BSD-type system. It's used to set the path, check the file system for errors, set the system clock, etc.<br><br>rc.local - System V - This script's function is similar to that of the boot.local script on a BSD-type system. You can add commandsto this script for start at boot time.<br>
237;;6;What are the basic processes init completes on a BSD-type system?;1. Runs the /etc/init.d/boot script to prepare the system.<br><br>2. Processes /etc/inittab to determine the appropriate runlevel and scripts.<br><br>3. Runs the scripts in the appropriate runlevel directory in /etc/init.d.<br><br>4. Runs the /etc/init.d/boot.local script. 
238;;6;On a System V-type system what does the init process do on boot up?;1. Runs the /etc/rc.d/sysinit script to prepare the system.<br><br>2. Processes /etc/inittab to determine the appropriate runlevel and scripts.<br><br>3. Runs the scripts in the appropriate runlevel directory in /etc/rc.d/.<br><br>4. runs the /etc/rc.d/rc.local script.
239;;6;What is the syntax for changing the runlevel at the shell prompt?;init runlevel<br /><br />Example:<br /><br />init 3<br /><br />You must switch to the root user account before you can run the init command.<br><br>For some distributions you can also use the command telinit.
240;;6;If you look inside an rcX.d directory within your distribution' init directory what two types of scripts will you see?;K - Scripts that start with K are used to stop (kill) a process. They call the script with the stop parameter.<br><br>S - Scripts that start with S are used to start a process. They call the script with the start parameter.<br><br>They are actually symbolic links that point to real script files in your init script directory. <br><br>Scripts are numbered and will run in order. 
241;;6;How can you change the runlevel at boot?;Add the run level to the end of the boot options.<br><br>Example:<br><br>Boot Options vga+0x317 3<br><br>To give a runlevel of 3.
242;;6;What commands can you use to change the runlevels that each of your init scripts are associated with?;chkconfig<br><br>insserv<br><br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp insserv enables an installed system&nbsp &nbsp init&nbsp &nbsp script&nbsp &nbsp (`boot&nbsp &nbsp script')&nbsp &nbsp by<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp reading the comment header of the script, e.g.:<br><br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp ### BEGIN INIT INFO<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Provides:&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp boot_facility_1 [ boot_facility_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Required-Start:&nbsp &nbsp &nbsp &nbsp boot_facility_1 [ boot_facility_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Required-Stop:&nbsp &nbsp &nbsp &nbsp &nbsp boot_facility_1 [ boot_facility_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Should-Start:&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp boot_facility_1 [ boot_facility_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Should-Stop:&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp boot_facility_1 [ boot_facility_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # X-Start-Before:&nbsp &nbsp &nbsp &nbsp boot_facility_1 [ boot_facility_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # X-Stop-After:&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp boot_facility_1 [ boot_facility_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Default-Start:&nbsp &nbsp &nbsp &nbsp &nbsp run_level_1 [ run_level_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Default-Stop:&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp run_level_1 [ run_level_2 ...]<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # X-Interactive:&nbsp &nbsp &nbsp &nbsp &nbsp true<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Short-Description: single_line_description<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp # Description:&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp multiline_description<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp ### END INIT INFO<br><br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp and&nbsp &nbsp calculating the dependencies between all scripts.&nbsp &nbsp Please be aware<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp that the line<br><br /><br /><br><br>
243;;7;What is in the INIT INFO block of each init script?;The runlevels the associated service should run in by default. <br><br>The key information provided is:<br><br>Provides - The service the init script manages.<br><br>Required-Start - The services that must be started before this service can start.<br><br>Default-Start - The default runlevels that the daemon should run in. <br><br>Default-Stop - The default runlevels that the daemon should not run in. 
244;;7;The syntax for the insserv command is insserv service_name. What are some useful options?;insserv - r service_name<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp -r, --remove<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Remove the listed scripts from all runlevels.<br><br>insserver -d service_name<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp -d, --default<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Use default runlevels a defined in the scripts.&nbsp &nbsp This may restore an edited runlevel link scheme.<br><br>This is often used after editing the init script and changing the Default-Start and Default-Stop parameters in the INIT INFO block. 
245;;7;Using chkconfig what is the syntax for displaying a service's runlevel configuration?;chkconfig -I daemon_name
246;;7;Using chkconfig what is the syntax to have a daemon to start at its default runlevel?;chkconfig daemon_name on<br><br>To disable a service run<br><br>chkconfig daemon_name off
247;;7;Using chkconfig what is the syntax for changing the NTP daemon to runlevel 3 and 5?;chkconfig -s ntp 35
248;;7;What are some proper ways to shutdown the system through the command line?;init 0 - Switches the system to runlevel 0, which halts the system.<br /><br />init 6 - Switches the system to runlevel 6, which reboots the system.<br /><br />halt - Shuts down the system. <br /><br />reboot - Reboots the system.<br /><br />shutdown &lt options&gt  - The advantage of the command shutdown is the options available like specifying a time, sending a message, and it does not allow other user to sign in before the pending shutdown. The syntax for using shutdown is:<br /><br />shutdown +m -h|-r message<br /><br />You can also use the now option instead of +m for immediate shutdown. Time is entered as hh:mm. The -h option specifies that the system be halted and the -r option specifies a reboot. <br /><br />&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp -k&nbsp &nbsp &nbsp &nbsp &nbsp Only send out the warning messages and disable&nbsp &nbsp logins,&nbsp &nbsp do&nbsp &nbsp not<br />&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp actually bring the system down.<br /><br />&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp -P&nbsp &nbsp &nbsp &nbsp &nbsp Requests that the system&nbsp &nbsp be&nbsp &nbsp powered&nbsp &nbsp off&nbsp &nbsp after&nbsp &nbsp it&nbsp &nbsp has&nbsp &nbsp been<br />&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp brought down.<br /><br />&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp -H&nbsp &nbsp &nbsp &nbsp &nbsp Requests&nbsp &nbsp that&nbsp &nbsp the&nbsp &nbsp system&nbsp &nbsp be halted after it has been brought<br />&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp down.<br /><br />&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp -c&nbsp &nbsp &nbsp &nbsp &nbsp Cancels&nbsp &nbsp a&nbsp &nbsp running&nbsp &nbsp shutdown.&nbsp &nbsp &nbsp <br />
249;;192;What are the components of the Linux GUI?;1. X Server - The X server software is the component that draws windows graphically on the display screen. It also manages the keyboard and mouse. The X server can display the GUI on another system in the network that is also running the X server software. This is controlled with the DISPLAY enviromental variable.&nbsp &nbsp <br /><br />Some different X server softwares are:<br /><br />X.org-X11 - This is the most commonly implemented X server system. <br /><br />XFree86 - Until around 2004, XFree86 was the default version of X server used by most distributions. There were license issues that drove the developement of X.org.<br /><br />2. Window Manager - The window manager customizes how the windows look and behave. Popular window managers include enlightenment, fvwm, kwin, sawfish, twn, and wmaker.<br /><br />3. Destop Environment - It manages a series of tools that ties your GUI components together. Two popular enviroments are KDE and GNOME. 
250;;192;What is the basic design of X window system?;The X window system breaks the graphical interface into:<br><br>-- Display server<br><br>-- clients<br><br>The display server and the clients need not be on the same machine. <br><br>
251;;192;What year did Open Group form X.org?;1999
252;;192;What could you possibly use if your hardware does not support X window?;It is possible that you may be able to run in VESA (Video Electronics Standards Association) framebuffer mode.<br><br>Modern monitors implement the VESA Display Data Channel (or DDC) specification, which allows monitor information and capabilities to be determined programatically. The XFree86 configuration tools (other than xf86config) use this information to configure your X system. 
253;;192;What is the usual configuration file for the X window?;xorg.conf
254;;192;What are some of the possible locations for the xorg.conf X window configuration file depending on distribution?;You may find it in one of several places: <br /><br />/etc/xorg.conf<br />/etc/X11/xorg.conf<br />/usr/X11R6/etc/xorg.conf<br />/usr/X11R6/lib/X11/xorg.conf.hostname<br />/usr/X11R6/lib/X11/xorg.conf
255;;192;What are some of the basic configuration tools for X.org?;The available configuration tools are:<br /><br />X -configure<br /><br />&nbsp &nbsp &nbsp &nbsp Running X with the -configure option causes the X server to load each driver module, probe for the driver, and create a configuration file that is saved in the home directory of the user who started the server (usually /root). The file is called xorg.conf.new. <br /><br />xorgcfg<br /><br />&nbsp &nbsp &nbsp &nbsp The xorgcfg command attempts to start the display and input drivers. If it is successful, you will see a window with a diagram of your system. Right-click an item to view or update its configuration. On some systems you may need to use the numeric keypad instead of mouse buttons, because the mouse was not properly detected. You may wish to try creating a symbolic link to /dev/mouse from your actual mouse device before running xorgcfg. For example:<br /><br />ln -s /dev/input/mice /dev/mouse<br /><br />xorg86config<br /><br />&nbsp &nbsp &nbsp &nbsp The xorg86config command uses a text-mode interface to interactively prompt for information about your mouse, keyboard, video card, and display. You will need horizontal and vertical frequency information for your display. You can select most video cards from a database of known video cards. If not, you may need specific chipset and timing information for your card. 
256;;192;What are some common sections of the xorg.conf file?;Files - Points to files needed for xorg to operate.<br /><br />ServerFlags - Global X server options that may be overriden by options with the same name listed in the ServerLayout section. <br /><br />Module - This section tells the X server to load certain server extension and font rasterizer modules at startup. The &quot Load &lt modulename&gt  directive tells the X server to load the specified module. <br /><br />InputDevice - This section configures the X server with the input devices it should use. This could be devided into sections  for example the keyboard and mouse could have seperate sections. <br /><br />Modes - They define video modes the X server may use. <br /><br />Modeline - Defines video modes for the monitor. <br /><br />Screen - Binds your video board to your monitor. This can include multiple Display subsections. <br /><br />Device - Specifies settings for the video board. <br /><br />Monitor - Specifies settings for the monitor connected to your display adapter. <br /><br />Indentifier - This directive defines a unique name for the video adapter. <br /><br />Extensions - Extension enabling. <br /><br />DRI - DRI-specific configuration<br /><br />Vendor - Vendor-specific configuration<br /><br />ServerLayout - The ServerLayout section binds together one or more screen sections and one or more InputDevice sections. <br /><br />
257;;192;What are four components of the Modeline directive in xorg.conf?;The Modeline directive is used to define video modes for the monitor.<br /><br />1. Pixel clock in MHz.<br /><br />2. Horizontal timing listing four numbers that specify the horizontal timing: hdisp, hsyncstart, hsyncend, and htotal. <br /><br />3. Vertical timing listing four numbers that specify the veritical timing: vdisp, vsyncstart, vsyncend, and vtotal.<br /><br />4. Flags used to set the polarity of the hsync and vsync signals. 
258;;193;The device-id used in the Device directive in Screen section of the xorg.conf must match what other directive?;The Identifier directive within the Device section of the file.
259;;193;What are some of the directives in the Display subsection of the Screen directive in xorg.conf?;1.&nbsp &nbsp Depth - depth - specifies the color depth as the number of bits per pixel.<br><br>2. Modes - mode_name - Specifies the list of video modes to use. <br><br>3. ViewPort - x y - Sets the upper-left corner of the display. <br>
260;;193;What are the directives for the Monitor section for the xorg.conf file?;Indentifier - &quot name&quot  - Defines a unique name for the monitor. <br /><br />VendorName - &quot vendor&quot  - Specifies the monitor manufacturer.<br /><br />ModelName - &quot model&quot  - Specifies the monitor model. <br /><br />HorizSync - sync_range - Defines the horizontal sync frequency range supported by the monitor in KHz. <br /><br />VertRefresh - refresh_rate - Defines the vertical sync frequency range supported by the monitor in KHz. 
261;;193;What are some of the directives in the ServerLayout section of the xorg.conf file?;Indentifier - &quot name&quot  - Defines a unique name for the server layout. <br /><br />Screen - &quot screen_id&quot  - Specifies which screen parameters to use. <br /><br />InputDevice - &quot input_device_id&quot  - Specifies which input devices are to be used for the server layout. You need one directive for each input device. <br /><br />Option - &quot option_name&quot  - Any option in the ServerFlags section can be specified here. The ServerLayout section overrides the option listed in the ServerFlags section. 
262;;193;What are some different utilities used to modify the xorg.conf file?;system-config-display<br /><br />system-config-keyboard<br /><br />system-config-mouse <br /><br />X.org also has its own basic utility called xorgconfig for configuring in a text-based environment. The xorgconf utility tries to automatically detect your hardware. 
263;;193;What command can you use to have Xorg try to automatically detect all of your hardware and create a test file called xorg.conf.new?;Xorg -configure<br><br>You can then test this file with<br><br>X -config /root/xorg.conf.new
264;;193;What are some utilities for configuring XFree86 for X server?;XFree-86 - configure<br><br>Detects your hardware and creates a files named /etc/X11/XFr86Config.new for review before renaming to XFr86Config.<br><br>xf86config<br><br>A text-based X serve configuration utility.<br><br>xf86cfg<br><br>A graphical X server configuration utility.
265;;193;If something is misconfigured and your X server software hangs how can you kill the process?;CTRL-ALT-BACKSPACE
266;;193;If you are at run level 3 and want to start the Linux GUI what command can you run?;startx<br><br>or<br><br>X
267;;193;Most systems don't ship with an X config file any more, but sometimes you need one. What is the basic skelton?;Section &quot Device&quot <br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Identifier&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &quot Configured Video Device&quot <br>EndSection<br><br>Section &quot Monitor&quot <br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Identifier&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &quot Configured Monitor&quot <br>EndSection<br><br>Section &quot Screen&quot <br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Identifier&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &quot Default Screen&quot <br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Monitor&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &quot Configured Monitor&quot <br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Device&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &quot Configured Video Device&quot <br>EndSection
268;;193;Most distributions now have what folder containing configuration information for the X server instead on a xorg.conf file?;/etc/X11/xorg.conf.d<br><br>/usr/share/X11/xorg.conf.d
269;;194;If your distribution is running x.org where could your fonts directory be installed?;/usr/share/X11/fonts<br><br>/usr/share/fonts
270;;194;What two varieties of fonts come with Linux ditributions?;Bitmap fonts -- These are the oldest fonts using pixels to represent characters. The do not require much resources, but scale poorly. <br><br>Scalable fonts -- Scalable fonts use vector lines that are dynamically sized as needed. These come in two commonly used formats:<br><br>1. PostScript Type 1 (in the Type1 directory).<br><br>2. TrueType (in the truetype directory). 
271;;194;What are the general steps for installing a font?;1. Copy the fonts to the directory: Copy the .pfa or .pba file to the Type1 folder, copy the .ttf file to the TrueType folder, or copy the Bitmap font files to either the 100dpi and/or 75dpi folder. <br /><br />2. Create a font description file and register it with the system through a root terminal session. <br /><br />mkfontscale<br />mkfontdir<br /><br />These commands make an index of scalable and bitmap font files for the X server. <br /><br />3. Open port 7100 of the X font server. If you have installed off the default path you will need to add a FontPath directive. <br /><br />4. Edit the /etc/X11/fs/config telling the X font service (xfs) where the fonts for the X server clients are. <br /><br />Remove the comment on the no-listen = tcp line.<br /><br />Check the catalog = section to verify that your fonts directory is listed. <br /><br />5. Switch to the init script directory and enter ./xfs start as root. <br /><br />6. If desired use the insserv or chkconfig commands to configure the xfs daemon to start every time the system boots. <br /><br />7. Restart the X server. 
272;;194;What are the general steps for configuring remote X servers to access the font server?;1. Open the X server configuration file (possibly xorg.conf) and locate the files section. In this section, add a new FontPath directive for the X font server. <br><br>Syntax:<br><br>Section &quot Files&quot <br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp ...<br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp FontPath &quot tcp/server_address:7100&quot <br>&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp ...<br>EndSection<br><br>2. Open port 7100 on your host firewall. <br><br>3. Restart the X server. <br>
273;;194;For CentOS what steps can you take to change the window manager?;To run any of the aforementioned window managers, you will first need to boot into Runlevel 3. <br /><br />Once you are logged in to Runlevel 3, you will be presented with a terminal prompt, not a graphical environment. To start a window manager, type xinit -e &lt path-to-window-manager&gt  at the prompt.<br /><br />&lt path-to-window-manager&gt  is the location of the window manager binary file. The binary file can be located by typing which window-manager-name, where window-manager-name is the name of the window manager you want to run.<br /><br />For example:<br /><br />user@host# which twm /usr/bin/twm<br />user@host# xinit -e /usr/bin/twm<br /><br />The first command above returns the absolute path to the twm window manager, the second command starts twm.<br /><br />To exit a window manager, close the last window or press Ctrl-Alt-Backspace. Once you have exited the window manager, you can log back into Runlevel 5 by typing startx at the prompt. 
274;;194;What&nbsp &nbsp are some different dispaly managers?;gdm - GNOME Display Manager<br>kdm - X display manager for KDE<br>kdm-kde4 - X display manager for KDE 4<br>slim - Desktop-independent graphical login manager for X11<br>wdm - WINGs Display Manager - an xdm replacement with a WindowMaker look<br>xdm - X display manager <br><br>Ubuntu now has a new display manager of LightDM
275;;194;What command can you use to turn the xdm display manager off and on? ;chkconfig xdm on<br><br>chkconfig xdm off <br><br>For verification of the status run:<br><br>chkconfig xdm -l
276;;194;What are some of the typical locations of the different display manager configuration files?;xdm - /etc/X11/xdm/xdm-config<br /><br />kdm - The KDE display manager is actually based on xdm and usually uses the xdm configuration files. Some distributions store the kdm settings in /etc/kde/kdm or /etc/X11/kdm. In these cases you will use the kdmrc file in either of these directories to make most of the configuration changes. <br /><br />gdm - /etc/X11/gdm<br /><br />The distribution openSUSE has many of the configuration settings stored in the /etc/sysconfig/displaymanager file. <br /><br />
277;;195;What does the Xresources file do for the xdm display manager. ;The Xresources file in the /etc/X11/xdm directory is used to cutomize the login interface presented to the user.
278;;195;What port does the xdm Control Protocol (XDMCP) listen on?;Port 177 <br /><br />1. The xdm host needs to be configured to listen for the inbound connection requests from the X server software on the thin clients. <br /><br />If you are running xdm or kdm edit the /etc/X11/xdm/Xservers file and find the line<br /><br />:0 local /usr/X11R6/bin/X -nolisten tcp -br vt7<br /><br />Remove the -nolisten option, save changes to the file and restart the system. <br /><br />If you are running gdm, edit the /etc/X11/gdm/gdm.conf file and modify to DisallowTCP=false.<br /><br />If you are running openSUSE edit the /etc/sysconfig/displaymanager file to:<br /><br />DISPLAYMANAGER REMOTE_ACCESS=&quot yes&quot <br />DISPLAYMANAGER_XSERVER_TCP_PORT_6000_OPEN=&quot yes&quot <br /><br />2. Open port 177 in the xdm host's firewall. <br /><br />3. Open the /etc/X11/xdm/Xaccess files on the xdm host in an editor. This file is used to configure access control for XDMCP connections. You can add an entry for each remote thin client system or add the domain like *.mydomain.com. <br /><br />To restrict certain clients for connection add them with an exclamation point: !some_client.mydomain.com. 
279;;195;What is the application that is used for&nbsp &nbsp keyboard accessiblity for users with physical impairments?;AccessX
280;;195;What are a couple of screen readers to help the visaully impaired?;Orca which can read text from the GNOME desktop and emacspeak which works with text-based terminal screens. 
281;;195;What are some common magnifier applications?;Orca, GNOME Magnifier, and&nbsp &nbsp KDE Magnifier
282;;196;What command can you use in the terminal to display information about open windows on your GUI?;xwininfo<br><br>
283;;196;What file in the /etc/X11/xdm directory changes the defualt color depth?;Xservers
284;;196;What are some common utilities for configuring your X server software?;YaST<br>SaX2<br>system-config-display<br>system-config-keyboard<br>system-config-mouse<br>xorgconfig or xorgcfg<br>Xorg -configure<br>XFree-86 -configure<br>xf86config or xf86cfg<br>xvidtune
285;;196;What hidden configuration file in the user's home directory is used to specify your default window manager?;.xinitrc - runlevel 3<br>.Xsession - runlevel 5<br>.Xdefaults - runlevel 5<br>.Xclients - runlevel 5
286;;158;If you are going to install source from code what do you need?;You must have a compiler such as gcc installed on the system.
287;;158;What are the similar task all package managers do?;-- Install software<br><br /><br>-- Update software that's already been installed<br><br /><br>-- Unistall software<br><br /><br>-- Query installed software<br><br /><br>-- Verify the integrity of installed software<br><br />
288;;158;Where does the RPM package manager database store information about installed packages?;/var/lib/rpm<br /><br /><br />When you install, update, or uninstall a package an entry is made in the database. <br /><br /><br />If the database gets corrupted you can try to rebuild it with <br /><br /><br />rpm --rebuilddb
289;;158;What is the graphical software management module included with openSUSE?;YaST
290;;158;What are some utilities to verify a downloaded file has not been corrupted and how are they used?;Most Linux download sites have checksum numbers for the download to verify the download is not corrupted. <br /><br />Syntax:<br /><br />sum /path/filename<br /><br />Some of those command line utilities are:<br /><br />sum<br />cksum<br />md5sum<br />sha1sum <br /><br /><br /><br /><br /><br />
291;;158;When a program is precompiled, preconfigured and read to install on the Linux system what is it called?;packaged software
292;;158;What is the typical name structure for a package?;package-name_version-number_release-number_architecture-type<br /><br />The release number may contain a field specifying the designer.<br /><br />-- fcX, Fedora Core version X<br /><br />-- rhlX, Red Hat version X<br /><br />-- suseXXX, SUSE version XXX<br /><br />The architecture type specifies what type of CPU the software is packaged for. <br /><br />-- i386 - Intel type 80386<br /><br />-- i586 - Intel Pentium <br /><br />-- i686 - Intel Pentium 4<br /><br />-- x86_64 - 64-bit x86 CPUs<br /><br />-- athlon - AMD Athlon<br /><br />-- PPC - PowerPC<br /><br />-- noarch - The package is not architecture dependent
293;;165;What command can you use to verify a package came from the official RPM repositories?;rpm --checking package_filename<br><br /><br>The command will query the package for its digital signing key. 
294;;165;What is the syntax for installing a downloaded rpm package?;rpm -i package_filename<br><br /><br>You can actually install directly from the internet with <br><br /><br>rpm -i url/filename.rpm
295;;165;What switches can be used with the rpm utility to give feedback on installation<br><br /><br><br />;rpm -ihv package_filename<br><br /><br>The -h option prints has marks on the screen a a progess indicator.<br><br /><br>The -v option tells rpm to operate verbosely.<br><br /><br><br />
296;;165;What does the rpm utility do to help the installation process?;It checks for dependant packages for the software being installed and generates an error and prompt to install the dependancy.
297;;165;What option can you use with the rpm command to test dependacies without installation?;rpm --test
298;;165;What is the syntax with the command rpm to erase the package?;rpm -e package_name<br><br /><br>rpm --erase package_name
299;;166;What option would use with the rpm command to update a package and its dependencies?;rpm -U package_name<br /><br />rpm --upgrade package_name<br><br /><br>If the package is not installed it will be installed and upgraded. <br><br />
300;;166;What option with the command rpm can you use to query a package.;rpm -q package_name<br /><br /><br />rpm --query package_name<br /><br /><br />To display all packages:<br /><br /><br />rpm -qa<br /><br /><br />To display a summary of information about a specific package:<br /><br /><br />rpm -qi postfix<br /><br /><br />To what other packages require the package:<br /><br /><br />rpm -q --whatrequires postfix
301;;166;What command option can be used with rpm to display a list of files that are included in a RPM package?;rpm -ql iptables
302;;166;What options can you use with the command rpm to display information about the package?;rpm -qi iptables
303;;166;What option can you use with rpm to display what function the package provides? ;rpm -q --provides package_name
304;;166;What command option with rpm can you use to display the dependencies of a package?;rpm -q --requires package_name
305;;166;What option with the command rpm can you use to verify the package is not corrupted or deleted?;rpm -V package_name<br /><br />To verify all packages on the system run<br /><br />rpm -Va <br /><br />The parameters in the error message stand for:<br /><br />S - Indicates a problem in the size of a file.<br /><br />M - Indicates a problem with the file's mode.<br /><br />5 - Indicates a problem with the MD5 checksum.<br /><br />D - Indicates a problem with a file's revision numbers.<br /><br />L - Indicates a problem with a file's symbolic link.<br /><br />U - Indicates a problem with a file's ownership. <br /><br />G - Indicates a problem with a file's group.<br /><br />T - Indicates a problem with the modification time of a file.<br /><br />c - Indicates the specified file is a configuration file.<br /><br />filename - specifies the name of the file that failed verification.<br /><br />
306;;167;What does the rpm2cpio utility do?;This command takes an RPM package file and converts it to a cpio archive. <br /><br>The syntax is: rpm2cpio package_name &gt  archive_filename<br><br />Let's extract the man page from the logrotate package. In the table of contents, we see that the full path is usr/man/man8/logrotate.8. All we need to do is to use the filename and path as shown below: <br /><br /><br /># rpm2cpio logrotate-1.0-1.i386.rpm |cpio -ivd usr/man/man8/logrotate.8<br />usr/man/man8/logrotate.8<br />14 blocks<br />#<br /><br /><br />In this case, the cpio options -i, -v, and -d direct cpio to:<br /><br /><br />Extract one or more files from an archive.<br /><br /><br />Display the names of any files processed, along with the size of the archive file, in 512-byte blocks. [1]<br /><br /><br />Create any directories that precede the filename specified in the cpio command. 
307;;167;What are the advantages of yum (Yellowdog Updater Modified) over using rpm to install packages?;-- The utility yum checks for dependancies. <br><br /><br>-- It locates packages for you by searching repositories on the Internet. 
308;;167;What is the basic syntax for yum?;yum option command package_name
309;;167;What is the command syntax with yum for installation and removal?;yum install packagename<br><br /><br>yum remove packagename
310;;167;What are some list options for the yum command?;-- yum list all<br><br /><br>Lists all packages in a repository and packages installed on the system.<br><br /><br>-- yum list installed<br><br /><br>Lists all packages installed on the system.<br><br /><br>-- yum list installed packagename<br><br /><br>Checks if the specified package is installed on the system. <br><br /><br>-- yum list packagename<br><br /><br>Searches the configured repositories for the specified package. <br><br /><br>-- yum list available<br><br /><br>Displays a list of all packages available for installation in the configured repositories. <br><br /><br>-- yum list updates<br><br /><br>Generates a list of updates for all installed packages. <br><br /><br>-- yum list update packagename<br><br /><br>Checks for updates for the specified package. 
311;;167;What yum option displays information about the specified package including its version and dependancies?;yum info packagename
312;;168;What yum command indentifies the RPM package that provides the specified file?;yum whatprovides /path/filename
313;;168;With rpm package management what can you use to download the package, but not install it?;yumdownloader package_name
